queue_name,queue_slug,scenario_id,metric,n,mean,std,ci95_low,ci95_high
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,lambda_rate,30,175.0,0.0,175.0,175.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,mu_rate,30,250.0,0.0,250.0,250.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,rho,30,0.6999999999999996,3.387607712450221e-16,0.6999999999999995,0.6999999999999997
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,p_high,30,0.3,0.0,0.3,0.3
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,servers,30,2.0,0.0,2.0,2.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,sim_time,30,1000.0,0.0,1000.0,1000.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,warmup_time,30,100.0,0.0,100.0,100.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,measured_time,30,900.0,0.0,900.0,900.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,arrivals_total,30,157543.13333333333,522.793077898752,157356.0542330405,157730.21243362618
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,arrivals_high,30,47239.46666666667,235.3173548025397,47155.25943271344,47323.67390061989
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,arrivals_low,30,110303.66666666667,387.06974630645976,110165.15553683184,110442.1777965015
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,accepted_total,30,157543.13333333333,522.793077898752,157356.0542330405,157730.21243362618
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,accepted_high,30,47239.46666666667,235.3173548025397,47155.25943271344,47323.67390061989
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,accepted_low,30,110303.66666666667,387.06974630645976,110165.15553683184,110442.1777965015
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,served_total,30,157542.5,522.855867922212,157355.39843058583,157729.60156941417
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,served_high,30,47239.13333333333,235.22252609307895,47154.960033397976,47323.30663326869
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,served_low,30,110303.36666666667,387.22465040988476,110164.80010511032,110441.93322822302
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,dropped_total,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,dropped_high,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,dropped_low,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,replaced_low,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,loss_probability_total,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,loss_probability_high,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,loss_probability_low,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,replacement_probability_low,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,throughput_total,30,175.0472222222222,0.5809509643580153,174.8393315895398,175.25511285490458
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,throughput_high,30,52.487925925925914,0.26135836232564286,52.39440003710885,52.58145181474298
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,throughput_low,30,122.55929629629628,0.4302496115665383,122.40533345012257,122.71325914247
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,server_utilization,30,0.3500888059326637,0.00138063436110023,0.34959475227161274,0.3505828595937147
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,mean_system_occupancy,30,0.7980003079621738,0.004014474109813927,0.7965637468515496,0.799436869072798
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,mean_queue_occupancy,30,0.09782269609684639,0.0018346754953074327,0.09716616590258492,0.09847922629110786
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,mean_waiting_time,30,0.0005588147028905533,9.727287321472341e-06,0.0005553338378268745,0.0005622955679542321
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,mean_system_time,30,0.004558705322743755,1.4387420826112665e-05,0.004553556850322311,0.004563853795165199
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,mean_service_time,30,0.003999890619853191,8.800103407010948e-06,0.0039967415432921845,0.004003039696414198
